match,row,kills,deaths,assists,damage,dmg_taken,healing,mvp
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
1,2,13,7,2,20477,45396,0,FALSE
